# Generated by hrc_import.py --canonical-8max from hrc_8max_chipev_050bb.zip
# HRC tree: 8-handed, effective 50.0bb (1000000 chips at 20000/bb)
# Equity model: chipev, ante: BB_ANTE_ANTE_FIRST
# Preflop sizes: {'SIZES_OPEN_OTHERS': '2.2bb + 1.0bb', 'SIZES_OPEN_BU': '2.2bb + 1.0bb', 'SIZES_OPEN_SB': '2.8bb + 1.0bb', 'SIZES_OPEN_BB': '2.8bb + 1.0bb', 'SIZES_OPEN_BB_VS_SB': '3.0bb', 'SIZES_3BET_IP': '2.5x + 1.0x', 'SIZES_3BET_BB_VS_OTHER': '3.3x + 1.0x', 'SIZES_3BET_BB_VS_SB': '2.5x', 'SIZES_3BET_SB_VS_BB': '2.6x + 1.0x', 'SIZES_3BET_SB_VS_OTHER': '3.3x + 1.0x', 'SIZES_4BET_IP': '90.0%, all-in', 'SIZES_4BET_OOP': '120.0%, all-in', 'SIZES_5BET_IP': '90.0%, all-in', 'SIZES_5BET_OOP': '120.0%, all-in'}
# App slot: sb unopened @ 50bb
# HRC node: id=6, seat=6, sequence=FFFFFF
# Actions at node: ['fold', 'call', 'raise']
# VPIP estimate: 98.99%
notation,action,freq
AA,call,0.1108
AA,raise,0.8892
AKs,call,0.4846
AKs,raise,0.5154
AQs,call,0.0585
AQs,raise,0.9415
AJs,fold,0.0002
AJs,call,0.9987
AJs,raise,0.0011
ATs,call,0.6986
ATs,raise,0.3014
A9s,call,0.1042
A9s,raise,0.8958
A8s,fold,0.0019
A8s,call,0.4098
A8s,raise,0.5883
A7s,fold,0.0001
A7s,call,0.0802
A7s,raise,0.9197
A6s,call,0.9741
A6s,raise,0.0258
A5s,call,0.0123
A5s,raise,0.9876
A4s,call,0.2599
A4s,raise,0.7401
A3s,fold,0.0003
A3s,call,0.7559
A3s,raise,0.2438
A2s,call,0.0017
A2s,raise,0.9983
AKo,call,0.714
AKo,raise,0.286
KK,call,0.0327
KK,raise,0.9673
KQs,call,0.0152
KQs,raise,0.9848
KJs,fold,0.0003
KJs,call,0.4529
KJs,raise,0.5468
KTs,fold,0.0003
KTs,call,0.8217
KTs,raise,0.178
K9s,call,0.4497
K9s,raise,0.5503
K8s,call,0.1133
K8s,raise,0.8867
K7s,fold,0.0001
K7s,call,0.3399
K7s,raise,0.66
K6s,fold,0.0022
K6s,call,0.0511
K6s,raise,0.9466
K5s,call,0.6848
K5s,raise,0.3152
K4s,fold,0.0008
K4s,call,0.7344
K4s,raise,0.2649
K3s,fold,0.0002
K3s,call,0.6866
K3s,raise,0.3132
K2s,call,0.8666
K2s,raise,0.1333
AQo,call,0.9687
AQo,raise,0.0313
KQo,call,0.2758
KQo,raise,0.7242
QQ,call,0.0135
QQ,raise,0.9865
QJs,fold,0.001
QJs,call,0.2923
QJs,raise,0.7067
QTs,fold,0.0001
QTs,call,0.7202
QTs,raise,0.2798
Q9s,fold,0.0007
Q9s,call,0.0098
Q9s,raise,0.9895
Q8s,fold,0.0008
Q8s,call,0.2205
Q8s,raise,0.7788
Q7s,fold,0.0031
Q7s,call,0.8398
Q7s,raise,0.1571
Q6s,fold,0.0001
Q6s,call,0.7377
Q6s,raise,0.2623
Q5s,fold,0.0004
Q5s,call,0.0028
Q5s,raise,0.9968
Q4s,fold,0.0011
Q4s,call,0.5616
Q4s,raise,0.4372
Q3s,fold,0.0001
Q3s,call,0.6345
Q3s,raise,0.3654
Q2s,fold,0.0046
Q2s,call,0.9267
Q2s,raise,0.0688
AJo,call,0.5218
AJo,raise,0.4782
KJo,fold,0.0002
KJo,call,0.2141
KJo,raise,0.7857
QJo,call,0.001
QJo,raise,0.999
JJ,call,0.0431
JJ,raise,0.9569
JTs,call,0.2107
JTs,raise,0.7893
J9s,fold,0.0001
J9s,call,0.118
J9s,raise,0.8819
J8s,fold,0.0001
J8s,call,0.1501
J8s,raise,0.8498
J7s,fold,0.0002
J7s,call,0.2411
J7s,raise,0.7588
J6s,fold,0.0006
J6s,call,0.1158
J6s,raise,0.8836
J5s,fold,0.0006
J5s,call,0.9763
J5s,raise,0.023
J4s,fold,0.0006
J4s,call,0.931
J4s,raise,0.0684
J3s,fold,0.0002
J3s,call,0.8711
J3s,raise,0.1287
J2s,call,0.9971
J2s,raise,0.0029
ATo,call,0.4152
ATo,raise,0.5848
KTo,call,0.0156
KTo,raise,0.9844
QTo,fold,0.0003
QTo,call,0.1434
QTo,raise,0.8563
JTo,fold,0.0001
JTo,call,0.0016
JTo,raise,0.9983
TT,call,0.0456
TT,raise,0.9544
T9s,call,0.939
T9s,raise,0.061
T8s,fold,0.0002
T8s,call,0.9998
T7s,fold,0.0002
T7s,call,0.638
T7s,raise,0.3619
T6s,fold,0.0001
T6s,call,0.9885
T6s,raise,0.0113
T5s,fold,0.0006
T5s,call,0.9798
T5s,raise,0.0196
T4s,fold,0.0005
T4s,call,0.9917
T4s,raise,0.0078
T3s,fold,0.0008
T3s,call,0.9974
T3s,raise,0.0019
T2s,fold,0.0006
T2s,call,0.9989
T2s,raise,0.0005
